"user_id","game_name","payment_month","revenue_amount_usd","language","has_older_device_model","age","engagement_month","churn_month","last_month","type_payment","lt"
"VTaIkhD9hJKcnvA6Kw5p9g==","game 3","2022-11-01 00:00:00+00","21.48","ru","",25,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"VTaIkhD9hJKcnvA6Kw5p9g==","game 3","2022-11-01 00:00:00+00","32.43","ru","",25,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"VTaIkhD9hJKcnvA6Kw5p9g==","game 3","2022-12-01 00:00:00+00","20.91","ru","",25,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"VTaIkhD9hJKcnvA6Kw5p9g==","game 3","2022-11-01 00:00:00+00","30.18","ru","",25,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"VTaIkhD9hJKcnvA6Kw5p9g==","game 3","2022-10-01 00:00:00+00","20.1","ru","",25,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"Vtl1tAkN8ajIRaOwKulKyQ==","game 3","2022-12-01 00:00:00+00","24.39","uk","",25,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","2"
"Vtl1tAkN8ajIRaOwKulKyQ==","game 3","2022-12-01 00:00:00+00","32.19","uk","",25,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","2"
"Vtl1tAkN8ajIRaOwKulKyQ==","game 3","2022-11-01 00:00:00+00","21.9","uk","",25,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","2"
"Vtl1tAkN8ajIRaOwKulKyQ==","game 3","2022-10-01 00:00:00+00","21.9","uk","",25,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"Vtl1tAkN8ajIRaOwKulKyQ==","game 3","2022-10-01 00:00:00+00","20.1","uk","",25,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"VzxrkGURuahRUx/43mjAFQ==","game 3","2022-07-01 00:00:00+00","17.16","uk","",37,"2022-07-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","3"
"VzxrkGURuahRUx/43mjAFQ==","game 3","2022-10-01 00:00:00+00","12.33","uk","",37,"2022-07-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","3"
"VzxrkGURuahRUx/43mjAFQ==","game 3","2022-08-01 00:00:00+00","17.61","uk","",37,"2022-07-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"VzxrkGURuahRUx/43mjAFQ==","game 3","2022-08-01 00:00:00+00","21.87","uk","",37,"2022-07-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-05-01 00:00:00+00","16.56","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-09-01 00:00:00+00","29.1","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-12-01 00:00:00+00","21.87","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-09-01 00:00:00+00","14.4","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-07-01 00:00:00+00","14.1","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-05-01 00:00:00+00","28.62","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-07-01 00:00:00+00","33.27","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-12-01 00:00:00+00","17.31","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-07-01 00:00:00+00","22.62","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-03-01 00:00:00+00","19.26","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-06-01 00:00:00+00","20.22","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-04-01 00:00:00+00","18.45","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-07-01 00:00:00+00","26.52","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-06-01 00:00:00+00","34.8","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-04-01 00:00:00+00","23.13","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-04-01 00:00:00+00","16.14","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-05-01 00:00:00+00","24.9","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-10-01 00:00:00+00","19.44","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-03-01 00:00:00+00","15.33","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-05-01 00:00:00+00","25.83","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-03-01 00:00:00+00","13.74","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","9"
"W6fRYNhsTNHQkvkoFEUaVQ==","game 3","2022-10-01 00:00:00+00","16.59","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"WAdVK2sJHdBL0bCFyVa0ww==","game 3","2022-04-01 00:00:00+00","24.09","uk","",14,"2022-04-01 00:00:00+00","2022-04-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","0"
"wA+Rd++M6EKUppqQeb+pTw==","game 3","2022-10-01 00:00:00+00","16.65","uk","",20,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"wA+Rd++M6EKUppqQeb+pTw==","game 3","2022-12-01 00:00:00+00","22.71","uk","",20,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"wA+Rd++M6EKUppqQeb+pTw==","game 3","2022-11-01 00:00:00+00","18.93","uk","",20,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"wA+Rd++M6EKUppqQeb+pTw==","game 3","2022-08-01 00:00:00+00","15.6","uk","",20,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","4"
"wA+Rd++M6EKUppqQeb+pTw==","game 3","2022-10-01 00:00:00+00","15.27","uk","",20,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"wA+Rd++M6EKUppqQeb+pTw==","game 3","2022-09-01 00:00:00+00","12.15","uk","",20,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-07-01 00:00:00+00","31.29","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-10-01 00:00:00+00","17.94","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-05-01 00:00:00+00","19.14","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-06-01 00:00:00+00","27.87","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-07-01 00:00:00+00","25.23","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-07-01 00:00:00+00","23.13","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-06-01 00:00:00+00","18.54","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-10-01 00:00:00+00","19.68","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-05-01 00:00:00+00","29.91","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-06-01 00:00:00+00","24.63","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-11-01 00:00:00+00","13.41","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","6"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-07-01 00:00:00+00","29.61","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-10-01 00:00:00+00","13.8","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-06-01 00:00:00+00","20.01","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-11-01 00:00:00+00","25.83","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","6"
"WDsSR+yQGqoMMBfCxqkZlw==","game 3","2022-10-01 00:00:00+00","20.49","uk","",24,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-06-01 00:00:00+00","19.92","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-10-01 00:00:00+00","29.88","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-05-01 00:00:00+00","17.97","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-05-01 00:00:00+00","19.53","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-08-01 00:00:00+00","55.08","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-07-01 00:00:00+00","18.39","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-07-01 00:00:00+00","25.98","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-05-01 00:00:00+00","20.61","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-10-01 00:00:00+00","17.61","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-08-01 00:00:00+00","21.03","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-06-01 00:00:00+00","26.52","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-06-01 00:00:00+00","26.31","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-10-01 00:00:00+00","15.3","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-06-01 00:00:00+00","29.61","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-07-01 00:00:00+00","32.55","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-06-01 00:00:00+00","16.86","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-06-01 00:00:00+00","27.99","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-09-01 00:00:00+00","24.33","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-10-01 00:00:00+00","14.46","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-08-01 00:00:00+00","27.6","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-10-01 00:00:00+00","21.3","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-06-01 00:00:00+00","39.0","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-06-01 00:00:00+00","18.27","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"wDXJbTe2RLmAMKsPm5zZDg==","game 3","2022-05-01 00:00:00+00","15.9","ru","",17,"2022-05-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"WHwqHTWZHdOrSBFh/vackQ==","game 3","2022-10-01 00:00:00+00","30.36","uk","",18,"2022-09-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","1"
"WHwqHTWZHdOrSBFh/vackQ==","game 3","2022-09-01 00:00:00+00","13.2","uk","",18,"2022-09-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"WHwqHTWZHdOrSBFh/vackQ==","game 3","2022-10-01 00:00:00+00","17.61","uk","",18,"2022-09-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","1"
"WHwqHTWZHdOrSBFh/vackQ==","game 3","2022-10-01 00:00:00+00","18.87","uk","",18,"2022-09-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","1"
"Wi8qtp9drPDZD0laCPi2Ng==","game 3","2022-05-01 00:00:00+00","12.99","uk","",26,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","7"
"Wi8qtp9drPDZD0laCPi2Ng==","game 3","2022-09-01 00:00:00+00","26.64","uk","",26,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"Wi8qtp9drPDZD0laCPi2Ng==","game 3","2022-12-01 00:00:00+00","13.14","uk","",26,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"Wi8qtp9drPDZD0laCPi2Ng==","game 3","2022-06-01 00:00:00+00","14.04","uk","",26,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"wjWDL/+l9D+LVt/9gNMH5Q==","game 3","2022-09-01 00:00:00+00","27.45","ru","",20,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"wjWDL/+l9D+LVt/9gNMH5Q==","game 3","2022-10-01 00:00:00+00","14.76","ru","",20,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"wjWDL/+l9D+LVt/9gNMH5Q==","game 3","2022-09-01 00:00:00+00","16.08","ru","",20,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"wjWDL/+l9D+LVt/9gNMH5Q==","game 3","2022-07-01 00:00:00+00","19.17","ru","",20,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"wjWDL/+l9D+LVt/9gNMH5Q==","game 3","2022-10-01 00:00:00+00","15.24","ru","",20,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"wjWDL/+l9D+LVt/9gNMH5Q==","game 3","2022-10-01 00:00:00+00","22.77","ru","",20,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"wjWDL/+l9D+LVt/9gNMH5Q==","game 3","2022-07-01 00:00:00+00","16.05","ru","",20,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"wjWDL/+l9D+LVt/9gNMH5Q==","game 3","2022-05-01 00:00:00+00","12.12","ru","",20,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"wjWDL/+l9D+LVt/9gNMH5Q==","game 3","2022-10-01 00:00:00+00","15.96","ru","",20,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"wjWDL/+l9D+LVt/9gNMH5Q==","game 3","2022-06-01 00:00:00+00","13.08","ru","",20,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"wjWDL/+l9D+LVt/9gNMH5Q==","game 3","2022-11-01 00:00:00+00","17.61","ru","",20,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","6"
"wjWDL/+l9D+LVt/9gNMH5Q==","game 3","2022-10-01 00:00:00+00","23.67","ru","",20,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"wjWDL/+l9D+LVt/9gNMH5Q==","game 3","2022-10-01 00:00:00+00","26.22","ru","",20,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"wjWDL/+l9D+LVt/9gNMH5Q==","game 3","2022-11-01 00:00:00+00","18.09","ru","",20,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","6"
"WMcncRFNp4e91e/Y3CwEvQ==","game 3","2022-08-01 00:00:00+00","21.78","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"WMcncRFNp4e91e/Y3CwEvQ==","game 3","2022-11-01 00:00:00+00","15.84","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"WMcncRFNp4e91e/Y3CwEvQ==","game 3","2022-09-01 00:00:00+00","26.28","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"WMcncRFNp4e91e/Y3CwEvQ==","game 3","2022-11-01 00:00:00+00","26.76","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"WMcncRFNp4e91e/Y3CwEvQ==","game 3","2022-09-01 00:00:00+00","30.78","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"WMcncRFNp4e91e/Y3CwEvQ==","game 3","2022-08-01 00:00:00+00","19.38","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"WMcncRFNp4e91e/Y3CwEvQ==","game 3","2022-07-01 00:00:00+00","14.04","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"WMcncRFNp4e91e/Y3CwEvQ==","game 3","2022-12-01 00:00:00+00","17.13","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"WMcncRFNp4e91e/Y3CwEvQ==","game 3","2022-10-01 00:00:00+00","19.74","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"WMcncRFNp4e91e/Y3CwEvQ==","game 3","2022-12-01 00:00:00+00","13.77","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"wRHnn4opzbqIBjFFNpBJtw==","game 3","2022-11-01 00:00:00+00","16.8","uk","",29,"2022-07-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","4"
"wRHnn4opzbqIBjFFNpBJtw==","game 3","2022-10-01 00:00:00+00","13.59","uk","",29,"2022-07-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"wRHnn4opzbqIBjFFNpBJtw==","game 3","2022-07-01 00:00:00+00","12.99","uk","",29,"2022-07-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","4"
"wRHnn4opzbqIBjFFNpBJtw==","game 3","2022-11-01 00:00:00+00","13.68","uk","",29,"2022-07-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","4"
"WRx4ye0bvLc4925ketwxzQ==","game 3","2022-12-01 00:00:00+00","24.69","uk","",14,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","2"
"WRx4ye0bvLc4925ketwxzQ==","game 3","2022-12-01 00:00:00+00","31.47","uk","",14,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","2"
"WRx4ye0bvLc4925ketwxzQ==","game 3","2022-10-01 00:00:00+00","19.8","uk","",14,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","2"
"WRx4ye0bvLc4925ketwxzQ==","game 3","2022-11-01 00:00:00+00","19.26","uk","",14,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","2"
"WRx4ye0bvLc4925ketwxzQ==","game 3","2022-12-01 00:00:00+00","20.07","uk","",14,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","2"
"WRx4ye0bvLc4925ketwxzQ==","game 3","2022-11-01 00:00:00+00","15.03","uk","",14,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","2"
"WRx4ye0bvLc4925ketwxzQ==","game 3","2022-11-01 00:00:00+00","16.53","uk","",14,"2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","2"
"WSQTlRZJRg4Rb+rqe56nJg==","game 3","2022-10-01 00:00:00+00","18.75","uk","",26,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"WSQTlRZJRg4Rb+rqe56nJg==","game 3","2022-09-01 00:00:00+00","14.01","uk","",26,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"WSQTlRZJRg4Rb+rqe56nJg==","game 3","2022-09-01 00:00:00+00","16.5","uk","",26,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"WSQTlRZJRg4Rb+rqe56nJg==","game 3","2022-07-01 00:00:00+00","13.53","uk","",26,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"WSQTlRZJRg4Rb+rqe56nJg==","game 3","2022-08-01 00:00:00+00","13.83","uk","",26,"2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
